step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
1931,364,4,282,920,1284,16,30911.0,84.92032967032966,1.7064434423501629
1932,365,4,282,920,1285,16,31174.0,85.40821917808219,1.6553443156090135
1933,365,4,285,920,1285,16,31447.0,86.15616438356165,1.6189071489238285
1934,366,4,290,920,1286,16,31674.0,86.54098360655738,1.5928306744730698
1935,367,4,261,920,1287,16,30993.0,84.44959128065395,1.7135021336873242
1936,367,4,244,920,1287,16,30586.0,83.34059945504087,1.902865688537807
1937,367,4,242,921,1288,16,30432.0,82.92098092643052,2.102166525751508
1938,366,5,238,922,1288,16,30390.0,83.0327868852459,2.3057336624687323
1939,366,5,240,922,1288,16,30413.0,83.09562841530055,2.4340612355968068
1940,367,5,235,922,1289,16,30305.0,82.57493188010899,2.4828336042605983
1941,368,4,234,923,1291,16,30258.0,82.22282608695652,2.4470673218689596
1942,367,4,231,924,1291,16,30276.0,82.49591280653951,2.4566838875889836
1943,365,4,233,927,1292,16,30321.0,83.07123287671233,2.4232640008647692
1944,364,5,236,928,1292,16,30376.0,83.45054945054945,2.47248796353659
1945,362,5,240,930,1292,16,30614.0,84.56906077348066,2.4940587515351282
1946,362,6,243,930,1292,16,30696.0,84.79558011049724,2.4971517220981014
1947,362,6,247,931,1293,16,30781.0,85.0303867403315,2.4420801252926667
1948,363,5,247,931,1294,16,30848.0,84.98071625344353,2.3649092891948515
1949,363,5,250,932,1295,16,30937.0,85.22589531680441,2.3078792252972806
1950,363,5,254,933,1296,16,31190.0,85.9228650137741,2.222443503355274
1951,363,5,255,933,1296,16,31090.0,85.64738292011019,2.094940317221825
1952,363,6,254,933,1296,16,31322.0,86.28650137741047,2.0294135884717663
1953,363,6,257,934,1297,16,31408.0,86.52341597796143,1.937858694098051
1954,363,6,259,934,1297,16,31168.0,85.86225895316804,1.9128434107630232
1955,364,6,267,934,1298,16,31047.0,85.29395604395604,1.8432726877990366
1956,365,6,270,934,1299,16,31167.0,85.3890410958904,1.7341951179276718
1957,364,6,269,935,1299,16,31292.0,85.96703296703296,1.5699098288942883
1958,364,6,276,936,1300,16,31567.0,86.72252747252747,1.3343320682088462
1959,365,6,284,936,1301,16,31850.0,87.26027397260275,1.1905983272234808
1960,365,6,288,936,1301,16,32138.0,88.04931506849314,1.0984765994262877
1961,366,6,298,936,1302,16,32428.0,88.60109289617486,1.0774719018982475
1962,366,6,301,937,1303,16,32724.0,89.40983606557377,1.0918756417667992
1963,366,6,301,937,1303,16,32872.0,89.81420765027322,1.068262481241429
1964,365,6,305,939,1304,16,33026.0,90.48219178082192,1.0081097888527248
1965,364,7,304,940,1304,16,32825.0,90.17857142857143,0.9773375924626091
1966,364,7,306,940,1304,16,32741.0,89.9478021978022,0.9782031044980987
1967,365,7,309,940,1305,16,32643.0,89.43287671232876,0.9667844323546246
1968,365,7,310,941,1306,16,32771.0,89.78356164383561,0.9792439161595039
1969,365,7,312,941,1306,16,32911.0,90.16712328767123,0.9960010563250401
1970,366,7,310,941,1307,16,33051.0,90.30327868852459,0.9812168141016161
1971,367,7,312,941,1308,16,33199.0,90.46049046321527,0.9646408618167254
1972,367,7,313,941,1308,16,33346.0,90.86103542234332,0.9322986641605785
1973,368,7,314,941,1309,16,33494.0,91.0163043478261,0.9214944070233451
1974,369,7,312,941,1310,16,33638.0,91.15989159891599,0.896284559099676
1975,368,7,310,942,1310,16,33444.0,90.8804347826087,0.8589526791470669
1976,369,7,313,942,1311,16,33595.0,91.04336043360433,0.7991970631029341
1977,370,7,314,942,1312,16,33748.0,91.21081081081081,0.7082310382742146
1978,370,7,313,942,1312,16,34053.0,92.03513513513514,0.6587093407364437
1979,371,7,317,942,1313,16,34239.0,92.28840970350404,0.6125552568483068
1980,371,7,253,942,1314,16,31564.0,85.07816711590297,0.9712288014590051
1981,369,7,225,944,1314,16,30631.0,83.01084010840108,1.3682506487385897
1982,370,7,216,944,1315,16,30294.0,81.87567567567568,1.8159063689037849
1983,371,8,211,944,1315,17,29663.0,79.95417789757413,2.2412989904748
1984,371,8,210,944,1315,17,29242.0,78.81940700808626,2.6205976406269134
1985,372,8,211,944,1316,17,28809.0,77.44354838709677,2.931757883576016
1986,373,7,206,945,1318,17,28098.0,75.32975871313673,3.1080717557146156
1987,373,7,196,945,1318,17,27139.0,72.75871313672923,3.2660099002570298
1988,372,8,196,946,1318,17,26587.0,71.47043010752688,3.2895745920826744
1989,372,9,203,946,1318,17,26526.0,71.30645161290323,3.298034680117459
1990,372,9,198,946,1318,17,26015.0,69.93279569892474,3.2106014409348598
1991,372,9,203,947,1319,17,25940.0,69.73118279569893,3.079271622384038
1992,373,9,207,947,1320,17,25485.0,68.32439678284182,2.9889379200570967
1993,371,9,210,949,1320,17,25056.0,67.53638814016172,2.8312103433906226
1994,371,9,216,950,1321,17,24647.0,66.43396226415095,2.7519665703571805
1995,373,8,225,950,1323,17,24244.0,64.99731903485255,2.678096209906624
1996,371,8,229,952,1323,17,23862.0,64.31805929919138,2.5565668169312272
1997,372,8,240,952,1324,17,23795.0,63.965053763440864,2.3765033606639525
1998,373,8,243,952,1325,17,23788.0,63.77479892761394,2.2406879205000716
1999,373,8,255,952,1325,17,23796.0,63.79624664879356,2.1048196045619645
